conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1910592951421673485,Fri Apr 11 07:17:11 +0000 2025,0,Betul betul kalau rakyat yakin policy lancar sukses. Kalo pemimpin percaya peran masyarakat auto berkembang. Jaga Semangat Bersama https://t.co/xf7kcZfpUI,1910592951421673485,https://pbs.twimg.com/media/GoPKJ7VbMAAfjiu.jpg,,in,,0,0,0,https://x.com/undefined/status/1910592951421673485,1542339984807854080,
1910592719397019660,Fri Apr 11 07:16:16 +0000 2025,0,Iya bener kalo rakyat trust aturan jalan mulus. Kalo negara trust peran masyarakat otomatis ngembang. Jaga Semangat Bersama https://t.co/nPTWBgwFdD,1910592719397019660,https://pbs.twimg.com/media/GoPJ8TabIAABfgV.jpg,,in,,0,0,0,https://x.com/undefined/status/1910592719397019660,1540996965349019648,
1910592049939886514,Fri Apr 11 07:13:36 +0000 2025,0,Betul betul jika masyarakat trust policy jalan mulus. Kalo pemimpin percaya peran masyarakat otomatis ngembang. Jaga Semangat Bersama https://t.co/7t67m32vuV,1910592049939886514,https://pbs.twimg.com/media/GoPJVXXbgAE74x1.jpg,,in,,0,0,0,https://x.com/undefined/status/1910592049939886514,1758315805736091648,
1910591270361199043,Fri Apr 11 07:10:30 +0000 2025,0,Betul bener kalo warga percaya kebijakan jalan mulus. Jika pemerintah yakin peran masyarakat otomatis tumbuh. Jaga Semangat Bersama https://t.co/Btt8Kfwu8t,1910591270361199043,https://pbs.twimg.com/media/GoPIezCbkAAKBGr.jpg,,in,,0,0,0,https://x.com/undefined/status/1910591270361199043,1640929834326171649,
1910587957490155789,Fri Apr 11 06:57:20 +0000 2025,0,Betul benar kalau masyarakat percaya kebijakan berjalan sukses. Jika negara trust peran masyarakat auto tumbuh. Jaga Semangat Bersama https://t.co/cIQ6TrwbAD,1910587957490155789,https://pbs.twimg.com/media/GoPFmJ_bYAQt8HL.jpg,,in,,0,0,0,https://x.com/undefined/status/1910587957490155789,1651252060355178501,
1910584589715726592,Fri Apr 11 06:43:57 +0000 2025,0,Benar betul kalau warga percaya kebijakan lancar sukses. Jika pemerintah trust peran masyarakat langsung tumbuh. Jaga Semangat Bersama https://t.co/e7U63mEW8x,1910584589715726592,https://pbs.twimg.com/media/GoPCjIabYAEoV7E.jpg,,in,,0,0,0,https://x.com/undefined/status/1910584589715726592,1472870847941529601,
1910583805607632978,Fri Apr 11 06:40:50 +0000 2025,0,Iya betul jika warga yakin aturan jalan sukses. Kalo pemimpin trust peran masyarakat auto berkembang. Jaga Semangat Bersama,1910583805607632978,,,in,,0,0,0,https://x.com/undefined/status/1910583805607632978,1471357252678262784,
1910387664010043759,Thu Apr 10 17:41:27 +0000 2025,2,Kepala Kepolisian Resor Ternate AKBP Anita Ratna Yulianto S.I.K. M.H. menyampaikan ucapan terimakasih dan apresiasi kepada masyarakat atas tertib dan teraturnya dalam perayaan Idul Fitri 1446 H 2025 M. Baca Selengkapnya : https://t.co/fcufiwYl7X #PolriUntukMasyarakat https://t.co/wfGltE7L3w,1910387664010043759,https://pbs.twimg.com/media/GoMPdKRaUAA_a5o.jpg,,in,,0,0,0,https://x.com/undefined/status/1910387664010043759,950548150359441408,
1910246551567671382,Thu Apr 10 08:20:43 +0000 2025,0,Halo #kancerimbe Beberapa waktu yang lalu BKSDA Sumsel melakukan kegiatan Lokakarya Penguatan Peran Masyarakat dalam Pengawasan dan Perlindungan Mangrove di Taman Nasional Gunung Maras yang berlangsung di Desa https://t.co/nzcf3Ta6xh,1910246551567671382,,,in,,0,0,0,https://x.com/undefined/status/1910246551567671382,885453663069585408,
1910222279860244563,Thu Apr 10 06:44:16 +0000 2025,2,7️⃣ Peran Masyarakat dalam Keterbukaan Informasi Gunakan hak akses informasi dengan bijak Sebarkan informasi yang benar bukan hoaks Awasi kinerja pemerintah dan laporkan jika ada dugaan penyalahgunaan informasi,1910222281776984434,,KatinganKominfo,in,,0,0,0,https://x.com/undefined/status/1910222281776984434,1326713417357434880,
1910183794575020134,Thu Apr 10 04:13:24 +0000 2025,0,itu sama aja peran masyarakat cuman disuruh konsumsi-konsumsi-konsumsi,1910184311560790097,,honeeeybutter,in,,0,1,0,https://x.com/undefined/status/1910184311560790097,177866925,
1910136384331125166,Thu Apr 10 01:02:57 +0000 2025,0,Halo itah Kapuas Sobat Polri... *TERIM KASIH* OPERASI KETUPAT TELABANG 2025 TERIMA KASIH ATAS PELAKSANAAN TUGAS SELURUH PERSONEL SATLANTAS DAN JAJARAN POLRES KAPUAS SERTA PERAN MASYARAKAT YANG SUDAH TERTIB DALAM BERLALU LINTAS SEHINGGA MENCIPTAKAN MUDIK LEBARAN AMAN DAN NYAMAN https://t.co/slLIQGNGQh,1910136384331125166,https://pbs.twimg.com/media/GoIq6xebAAE8YX1.jpg,,in,,0,0,0,https://x.com/undefined/status/1910136384331125166,1306024459837403136,
1910124163400085578,Thu Apr 10 00:14:23 +0000 2025,0,polres halmahera tengah mengucapkan terimakasih atas peran masyarakat dalam menjaga kondusifitas selama libur lebaran dan tertib berlalulintas dalam perjalanan mudik selama pelaksanaan operasi ketupat kieraha 2025 https://t.co/4daasTtx1c,1910124163400085578,https://pbs.twimg.com/media/GoIfyl0aIAAN-wr.jpg,,in,,0,0,0,https://x.com/undefined/status/1910124163400085578,1222661635996667908,
1910103587621044351,Wed Apr 09 22:52:37 +0000 2025,0,Lakukan patroli dialogis personil Polsek Manggis berupaya mengajak peran masyarakat untuk bersinergi dalam menjaga keamanan. #spripimpolri #divisihumaspolri https://t.co/8IcMtgDqfC,1910103587621044351,,,in,,0,0,0,https://x.com/undefined/status/1910103587621044351,1636124857267265536,
1909790539647795513,Wed Apr 09 02:08:41 +0000 2025,1,Kapolres Tanah Karo Apresiasi Peran Masyarakat dan Stakeholder Dalam Menjaga Harkamtibmas Selama Operasi Ketupat Toba 2025 Kabanjahe Karo - Kapolres Tanah Karo AKBP Eko Yulianto S.H. S.I.K. M.M. https://t.co/8rjBl8PRAC. Opsla menyampaikan apresiasi dan ucapan terima kasih https://t.co/GpxFHSdFJH,1909790539647795513,https://pbs.twimg.com/media/GoDwX-oa8AAUIz9.jpg,,in,,0,0,0,https://x.com/undefined/status/1909790539647795513,1588882366151680000,
1909211989882069096,Tue Apr 08 18:01:06 +0000 2025,2,@ilhampid Dear pak @prabowo setiap daerah punya keanekaragaman bahan pokok makanan justru itu yang perlu didorong dikembangkan. Negara memfasilitasi mendorong semua peran masyarakat dari petani sampai orangtua menyediakan. Bukan harus kerja tentara dan aparat. Serahkan ke ahlinya. Trims,1909667834890006931,,ilhampid,in,,0,0,0,https://x.com/undefined/status/1909667834890006931,2686168763,
1909599626791092297,Tue Apr 08 17:57:20 +0000 2025,0,@blombarshal @BosPurwa Kenapa harus ada yang menang dan kalah? padahal dalam konsep kolaborasi pentahelix ada peran masyarakat dan pemerintah untuk bersinergi. Kemenangan apa yang lu kejar sebenernya?,1909666885471531288,,blombarshal,in,,0,0,0,https://x.com/undefined/status/1909666885471531288,1436383578212892673,
1909595833391366353,Tue Apr 08 13:14:59 +0000 2025,1,Kapolres Tanah Karo Apresiasi Peran Masyarakat dan Stakeholder Dalam Menjaga Harkamtibmas Selama Operasi Ketupat Toba 2025 #polrestanahkaro #humaspolrestanahkaro #kapolrestanahkaro https://t.co/41jYoJxOOg,1909595833391366353,https://pbs.twimg.com/media/GoA_SlEbwAI9Y1y.jpg,,in,,0,1,0,https://x.com/undefined/status/1909595833391366353,1408656583014318081,
